Facet Analysis of Video Game Genres_nouns.csv
Unique nouns: 1316,Total nouns: 1952
Total time: 4.076 sec,Cost per noun: 2.088 ms
instance,"['Certain facets and foci were structured hierarchically: for instance, the facet Gameplay has the sub-facet Style describing more specific kinds of gameplay; Theme has 22 parent terms that are divided into 127 child terms; and Setting was divided into two sub-types ""Spatial"" and ""Temporal.""', '(e.g., Trauma Center, Time Crisis)Certain foci will be more relevant for games employing particular types of gameplays: for instance, timed action may appear more often in Simulation or Shooter games, time manipulation in RPGs or Action/Adventure games, and so on.', 'For instance, a tile-matching puzzle game such as Bejeweled 2 does not have a coherent theme, notable setting, or mood.']",3
the facet gameplay,"['Certain facets and foci were structured hierarchically: for instance, the facet Gameplay has the sub-facet Style describing more specific kinds of gameplay; Theme has 22 parent terms that are divided into 127 child terms; and Setting was divided into two sub-types ""Spatial"" and ""Temporal.""', '"" The foci listed under the facet Gameplay are the terms used most commonly as genre terms in typical video game organization systems.']",2
the sub-facet style,"['Certain facets and foci were structured hierarchically: for instance, the facet Gameplay has the sub-facet Style describing more specific kinds of gameplay; Theme has 22 parent terms that are divided into 127 child terms; and Setting was divided into two sub-types ""Spatial"" and ""Temporal.""']",1
more specific kind,"['Certain facets and foci were structured hierarchically: for instance, the facet Gameplay has the sub-facet Style describing more specific kinds of gameplay; Theme has 22 parent terms that are divided into 127 child terms; and Setting was divided into two sub-types ""Spatial"" and ""Temporal.""']",1
22 parent term,"['Certain facets and foci were structured hierarchically: for instance, the facet Gameplay has the sub-facet Style describing more specific kinds of gameplay; Theme has 22 parent terms that are divided into 127 child terms; and Setting was divided into two sub-types ""Spatial"" and ""Temporal.""']",1
127 child term,"['Certain facets and foci were structured hierarchically: for instance, the facet Gameplay has the sub-facet Style describing more specific kinds of gameplay; Theme has 22 parent terms that are divided into 127 child terms; and Setting was divided into two sub-types ""Spatial"" and ""Temporal.""']",1
two sub,"['Certain facets and foci were structured hierarchically: for instance, the facet Gameplay has the sub-facet Style describing more specific kinds of gameplay; Theme has 22 parent terms that are divided into 127 child terms; and Setting was divided into two sub-types ""Spatial"" and ""Temporal.""', 'Currently the foci under setting are divided into two sub-categories: ""spatial"" (i.e., Asian, Casino, Castle, Desert, Game show, Hospital, Nature, Ocean, Rural, School, Space, Spaceship, Tundra, Urban, Virtual worlds, and Western) and ""temporal"" (i.e., Cyberpunk, Futuristic, Gothic, Historic, Medieval, Modern, Renaissance, and Steampunk).Our discussion evoked the following questions: how do we describe games such as Mario Kart where the environment of the game changes in each stage of the game?']",2
-,"['Certain facets and foci were structured hierarchically: for instance, the facet Gameplay has the sub-facet Style describing more specific kinds of gameplay; Theme has 22 parent terms that are divided into 127 child terms; and Setting was divided into two sub-types ""Spatial"" and ""Temporal.""', 'This facet functions as a Gameplay sub-facet.', ""This facet allows for a more intelligent collocation of similar games under a particular Gameplay such as the sub-categories of Beat'em up vs. Platformer, which are both types of Action gameplay."", 'Currently the foci under setting are divided into two sub-categories: ""spatial"" (i.e., Asian, Casino, Castle, Desert, Game show, Hospital, Nature, Ocean, Rural, School, Space, Spaceship, Tundra, Urban, Virtual worlds, and Western) and ""temporal"" (i.e., Cyberpunk, Futuristic, Gothic, Historic, Medieval, Modern, Renaissance, and Steampunk).Our discussion evoked the following questions: how do we describe games such as Mario Kart where the environment of the game changes in each stage of the game?']",4
types,"['Certain facets and foci were structured hierarchically: for instance, the facet Gameplay has the sub-facet Style describing more specific kinds of gameplay; Theme has 22 parent terms that are divided into 127 child terms; and Setting was divided into two sub-types ""Spatial"" and ""Temporal.""']",1
the follow subsection,['The following subsections provide more detailed information on each facet and challenges faced when defining them.'],1
more detailed information,['The following subsections provide more detailed information on each facet and challenges faced when defining them.'],1
the characteristic,['Determining the characteristics of division in video game genres was not clear-cut and required much discussion.'],1
much discussion,['Determining the characteristics of division in video game genres was not clear-cut and required much discussion.'],1
many question,"['Many questions arose, some of which we could not answer in a satisfying manner.', 'Many questions emerged, such as: how different are Action and Action/Adventure games?']",2
a satisfying manner,"['Many questions arose, some of which we could not answer in a satisfying manner.']",1
this faceted scheme,"['However, this faceted scheme provides a flexible framework that can represent multiple foci under any facet, thus allowing a more thorough representation of the subject of a video game.']",1
a flexible framework,"['However, this faceted scheme provides a flexible framework that can represent multiple foci under any facet, thus allowing a more thorough representation of the subject of a video game.']",1
multiple focus,"['However, this faceted scheme provides a flexible framework that can represent multiple foci under any facet, thus allowing a more thorough representation of the subject of a video game.', 'Multiple foci may be applicable for certain games (e.g., Real-time, Time travel, and Time manipulation in The Legend of Zelda: Ocarina of Time).ThemeTheme is defined as ""the common thread or ideas that recur in the game.', 'In this scheme it is possible to apply multiple foci for each facet as necessary.']",3
any facet,"['However, this faceted scheme provides a flexible framework that can represent multiple foci under any facet, thus allowing a more thorough representation of the subject of a video game.']",1
a more thorough representation,"['However, this faceted scheme provides a flexible framework that can represent multiple foci under any facet, thus allowing a more thorough representation of the subject of a video game.']",1
a video game,"['However, this faceted scheme provides a flexible framework that can represent multiple foci under any facet, thus allowing a more thorough representation of the subject of a video game.']",1
an unlimited number,['The scheme is easily extendable and therefore accommodating of an unlimited number of new foci as games evolve.'],1
new focus,['The scheme is easily extendable and therefore accommodating of an unlimited number of new foci as games evolve.'],1
some facet,"['Note that for some facets that emerged during our work, we were able to identify only one or two instances of the genre labels representing those facets (e.g., Forms of expression - textual or graphical, Number of players - MMORPG, MMOFPS), thus they were excluded in our final scheme.1 Space limitations prevent a full list of foci for certain facets such as Style or Theme.', 'For certain types of games, some facets may not be applicable, thus they were left blank in the table.']",2
only one or two instance,"['Note that for some facets that emerged during our work, we were able to identify only one or two instances of the genre labels representing those facets (e.g., Forms of expression - textual or graphical, Number of players - MMORPG, MMOFPS), thus they were excluded in our final scheme.1 Space limitations prevent a full list of foci for certain facets such as Style or Theme.']",1
those facet,"['Note that for some facets that emerged during our work, we were able to identify only one or two instances of the genre labels representing those facets (e.g., Forms of expression - textual or graphical, Number of players - MMORPG, MMOFPS), thus they were excluded in our final scheme.1 Space limitations prevent a full list of foci for certain facets such as Style or Theme.']",1
"e.g., form","['Note that for some facets that emerged during our work, we were able to identify only one or two instances of the genre labels representing those facets (e.g., Forms of expression - textual or graphical, Number of players - MMORPG, MMOFPS), thus they were excluded in our final scheme.1 Space limitations prevent a full list of foci for certain facets such as Style or Theme.']",1
expression,"['Note that for some facets that emerged during our work, we were able to identify only one or two instances of the genre labels representing those facets (e.g., Forms of expression - textual or graphical, Number of players - MMORPG, MMOFPS), thus they were excluded in our final scheme.1 Space limitations prevent a full list of foci for certain facets such as Style or Theme.']",1
number,"['Note that for some facets that emerged during our work, we were able to identify only one or two instances of the genre labels representing those facets (e.g., Forms of expression - textual or graphical, Number of players - MMORPG, MMOFPS), thus they were excluded in our final scheme.1 Space limitations prevent a full list of foci for certain facets such as Style or Theme.']",1
"mmorpg, mmofps","['Note that for some facets that emerged during our work, we were able to identify only one or two instances of the genre labels representing those facets (e.g., Forms of expression - textual or graphical, Number of players - MMORPG, MMOFPS), thus they were excluded in our final scheme.1 Space limitations prevent a full list of foci for certain facets such as Style or Theme.']",1
our final scheme.1 space limitation,"['Note that for some facets that emerged during our work, we were able to identify only one or two instances of the genre labels representing those facets (e.g., Forms of expression - textual or graphical, Number of players - MMORPG, MMOFPS), thus they were excluded in our final scheme.1 Space limitations prevent a full list of foci for certain facets such as Style or Theme.']",1
a full list,"['Note that for some facets that emerged during our work, we were able to identify only one or two instances of the genre labels representing those facets (e.g., Forms of expression - textual or graphical, Number of players - MMORPG, MMOFPS), thus they were excluded in our final scheme.1 Space limitations prevent a full list of foci for certain facets such as Style or Theme.']",1
style,"['Note that for some facets that emerged during our work, we were able to identify only one or two instances of the genre labels representing those facets (e.g., Forms of expression - textual or graphical, Number of players - MMORPG, MMOFPS), thus they were excluded in our final scheme.1 Space limitations prevent a full list of foci for certain facets such as Style or Theme.', 'PresentationPresentation is defined as ""the manner or style of game display"" containing the following ten foci:2D: Representation of space in two dimensions.', '"" Theme can help represent the ""aboutness"" of the game regardless of the Gameplay or Style, allowing the collocation of games by theme despite these other facets.']",3
the full scheme,['The full scheme will be accessible on Table 1: Video Game Genre Facets with Examples of Genre Labels Representing Each FacetGameplayIn'],1
video game genre facet,['The full scheme will be accessible on Table 1: Video Game Genre Facets with Examples of Genre Labels Representing Each FacetGameplayIn'],1
each facetgameplayin,['The full scheme will be accessible on Table 1: Video Game Genre Facets with Examples of Genre Labels Representing Each FacetGameplayIn'],1
the overall nature,"['this scheme, Gameplay is defined as ""the overall nature of the experience defined by a pattern of interactions and game rules.']",1
the experience,"['this scheme, Gameplay is defined as ""the overall nature of the experience defined by a pattern of interactions and game rules.', 'Branching: A game with multiple endings (e.g., Bioshock 2; Shadow Hearts).Circuitous: A game with a ""new game plus"" feature that allows players to start a new game after completing the game once, while retaining some of the experience, status, or items in the newly started game (e.g., The Walking Dead: The Game; Tales of Graces F).Finite: A game with a single terminal ending (e.g., Portal 2; Final Fantasy VII).Infinite: A game with no definite ending, such as one that is set in an open world (e.g., World of Warcraft, Tiny Tower).Post-Game: A game with bonus content that can be unlocked after completing the game once, such as post-game dungeons (e.g., Batman: Arkham Asylum, Valkyrie Profile 2: Silmeria).Application of the SchemeAs explained previously, we attempted to describe the subject of several sample games using the proposed genre scheme.']",2
a pattern,"['this scheme, Gameplay is defined as ""the overall nature of the experience defined by a pattern of interactions and game rules.']",1
interaction,"['this scheme, Gameplay is defined as ""the overall nature of the experience defined by a pattern of interactions and game rules.']",1
game rule,"['this scheme, Gameplay is defined as ""the overall nature of the experience defined by a pattern of interactions and game rules.']",1
genre term,"['"" The foci listed under the facet Gameplay are the terms used most commonly as genre terms in typical video game organization systems.']",1
typical video game organization system,"['"" The foci listed under the facet Gameplay are the terms used most commonly as genre terms in typical video game organization systems.']",1
this particular facet,['This particular facet is also considered the most fundamental category of all facets in our scheme.'],1
the most fundamental category,['This particular facet is also considered the most fundamental category of all facets in our scheme.'],1
all facet,['This particular facet is also considered the most fundamental category of all facets in our scheme.'],1
simm staff,"['Discussions among researchers and SIMM staff led to ten chosen foci: Action, Action/Adventure, Driving/Racing, Fighting, Puzzle, RPG, Shooter, Simulation, Sports, and Strategy.']",1
ten choose focus,"['Discussions among researchers and SIMM staff led to ten chosen foci: Action, Action/Adventure, Driving/Racing, Fighting, Puzzle, RPG, Shooter, Simulation, Sports, and Strategy.']",1
action,"['Discussions among researchers and SIMM staff led to ten chosen foci: Action, Action/Adventure, Driving/Racing, Fighting, Puzzle, RPG, Shooter, Simulation, Sports, and Strategy.', ""Our definitions of these foci along with game examples are provided below:Action: Games with a heavy emphasis on a series of actions performed by the player in order to meet a certain set of objectives (e.g., Super Mario Bros., Patapon)Action/Adventure: Games which are set in a world for the player to explore and complete a certain set of objectives through a series of actions (e.g., The Legend of Zelda, Prince of Persia)Driving/Racing: Games involving driving various types of vehicles as the main action, sometimes with an objective of winning a race against an opponent (e.g., Mario Kart, Gran Turismo)Fighting: Games involving the player to control a game character to engage in a combat against an opponent (e.g., Street Fighter, Mortal Kombat)Puzzle: Games with an objective of figuring out the solution by solving enigmas, navigating, and manipulating and reconfiguring objects (modified from Wolf, 2001) (e.g., Tetris, Minesweeper)RPG: Games with an emphasis on the player's character development and narrative components (e.g., Final Fantasy, Mass Effect)Shooter: Games involving shooting at, and often destroying, a series of opponents or objects (Wolf, 2001)"", 'Many questions emerged, such as: how different are Action and Action/Adventure games?', 'StyleStyle is defined as ""a particular distinctive characteristic, mode of action, or manner of a gameplay.""', '"" We identified the following seven foci:Real-time: The game time progresses continuously and actions are performed in real-time.', 'The game time is divided into turns and actions are performed by the players taking turns.', '(e.g., Shin Megami Tensei: Persona 3, Animal Crossing)Timed action: Players must complete certain action in a given amount of time in order to successfully progress in the game.']",10
action/adventure,"['Discussions among researchers and SIMM staff led to ten chosen foci: Action, Action/Adventure, Driving/Racing, Fighting, Puzzle, RPG, Shooter, Simulation, Sports, and Strategy.', 'How about games employing multiple gameplay components such as Action/Adventure, RPG, and Puzzle?']",2
our definition,"[""Our definitions of these foci along with game examples are provided below:Action: Games with a heavy emphasis on a series of actions performed by the player in order to meet a certain set of objectives (e.g., Super Mario Bros., Patapon)Action/Adventure: Games which are set in a world for the player to explore and complete a certain set of objectives through a series of actions (e.g., The Legend of Zelda, Prince of Persia)Driving/Racing: Games involving driving various types of vehicles as the main action, sometimes with an objective of winning a race against an opponent (e.g., Mario Kart, Gran Turismo)Fighting: Games involving the player to control a game character to engage in a combat against an opponent (e.g., Street Fighter, Mortal Kombat)Puzzle: Games with an objective of figuring out the solution by solving enigmas, navigating, and manipulating and reconfiguring objects (modified from Wolf, 2001) (e.g., Tetris, Minesweeper)RPG: Games with an emphasis on the player's character development and narrative components (e.g., Final Fantasy, Mass Effect)Shooter: Games involving shooting at, and often destroying, a series of opponents or objects (Wolf, 2001)""]",1
these focus,"[""Our definitions of these foci along with game examples are provided below:Action: Games with a heavy emphasis on a series of actions performed by the player in order to meet a certain set of objectives (e.g., Super Mario Bros., Patapon)Action/Adventure: Games which are set in a world for the player to explore and complete a certain set of objectives through a series of actions (e.g., The Legend of Zelda, Prince of Persia)Driving/Racing: Games involving driving various types of vehicles as the main action, sometimes with an objective of winning a race against an opponent (e.g., Mario Kart, Gran Turismo)Fighting: Games involving the player to control a game character to engage in a combat against an opponent (e.g., Street Fighter, Mortal Kombat)Puzzle: Games with an objective of figuring out the solution by solving enigmas, navigating, and manipulating and reconfiguring objects (modified from Wolf, 2001) (e.g., Tetris, Minesweeper)RPG: Games with an emphasis on the player's character development and narrative components (e.g., Final Fantasy, Mass Effect)Shooter: Games involving shooting at, and often destroying, a series of opponents or objects (Wolf, 2001)"", ""Games characterized by players' strategic decisions and interventions to bring the desired outcome (modified from Apperley, 2006) (e.g., StarCraft, Total War series)One key challenge in developing these foci was mutual exclusivity."", 'In future work, we plan to further test and evaluate these foci by cataloging a larger number of sample video games and investigating whether gamers are reasonably able to comprehend and distinguish among these different labels of gameplay.']",3
game example,"[""Our definitions of these foci along with game examples are provided below:Action: Games with a heavy emphasis on a series of actions performed by the player in order to meet a certain set of objectives (e.g., Super Mario Bros., Patapon)Action/Adventure: Games which are set in a world for the player to explore and complete a certain set of objectives through a series of actions (e.g., The Legend of Zelda, Prince of Persia)Driving/Racing: Games involving driving various types of vehicles as the main action, sometimes with an objective of winning a race against an opponent (e.g., Mario Kart, Gran Turismo)Fighting: Games involving the player to control a game character to engage in a combat against an opponent (e.g., Street Fighter, Mortal Kombat)Puzzle: Games with an objective of figuring out the solution by solving enigmas, navigating, and manipulating and reconfiguring objects (modified from Wolf, 2001) (e.g., Tetris, Minesweeper)RPG: Games with an emphasis on the player's character development and narrative components (e.g., Final Fantasy, Mass Effect)Shooter: Games involving shooting at, and often destroying, a series of opponents or objects (Wolf, 2001)""]",1
a heavy emphasis,"[""Our definitions of these foci along with game examples are provided below:Action: Games with a heavy emphasis on a series of actions performed by the player in order to meet a certain set of objectives (e.g., Super Mario Bros., Patapon)Action/Adventure: Games which are set in a world for the player to explore and complete a certain set of objectives through a series of actions (e.g., The Legend of Zelda, Prince of Persia)Driving/Racing: Games involving driving various types of vehicles as the main action, sometimes with an objective of winning a race against an opponent (e.g., Mario Kart, Gran Turismo)Fighting: Games involving the player to control a game character to engage in a combat against an opponent (e.g., Street Fighter, Mortal Kombat)Puzzle: Games with an objective of figuring out the solution by solving enigmas, navigating, and manipulating and reconfiguring objects (modified from Wolf, 2001) (e.g., Tetris, Minesweeper)RPG: Games with an emphasis on the player's character development and narrative components (e.g., Final Fantasy, Mass Effect)Shooter: Games involving shooting at, and often destroying, a series of opponents or objects (Wolf, 2001)""]",1
a series,"[""Our definitions of these foci along with game examples are provided below:Action: Games with a heavy emphasis on a series of actions performed by the player in order to meet a certain set of objectives (e.g., Super Mario Bros., Patapon)Action/Adventure: Games which are set in a world for the player to explore and complete a certain set of objectives through a series of actions (e.g., The Legend of Zelda, Prince of Persia)Driving/Racing: Games involving driving various types of vehicles as the main action, sometimes with an objective of winning a race against an opponent (e.g., Mario Kart, Gran Turismo)Fighting: Games involving the player to control a game character to engage in a combat against an opponent (e.g., Street Fighter, Mortal Kombat)Puzzle: Games with an objective of figuring out the solution by solving enigmas, navigating, and manipulating and reconfiguring objects (modified from Wolf, 2001) (e.g., Tetris, Minesweeper)RPG: Games with an emphasis on the player's character development and narrative components (e.g., Final Fantasy, Mass Effect)Shooter: Games involving shooting at, and often destroying, a series of opponents or objects (Wolf, 2001)"", '(e.g., Muramasa, Castlevania: Symphony of the Night)Grid-based: Games featuring a display that is made up of a series of intersecting vertical and horizontal axes.']",4
a certain set,"[""Our definitions of these foci along with game examples are provided below:Action: Games with a heavy emphasis on a series of actions performed by the player in order to meet a certain set of objectives (e.g., Super Mario Bros., Patapon)Action/Adventure: Games which are set in a world for the player to explore and complete a certain set of objectives through a series of actions (e.g., The Legend of Zelda, Prince of Persia)Driving/Racing: Games involving driving various types of vehicles as the main action, sometimes with an objective of winning a race against an opponent (e.g., Mario Kart, Gran Turismo)Fighting: Games involving the player to control a game character to engage in a combat against an opponent (e.g., Street Fighter, Mortal Kombat)Puzzle: Games with an objective of figuring out the solution by solving enigmas, navigating, and manipulating and reconfiguring objects (modified from Wolf, 2001) (e.g., Tetris, Minesweeper)RPG: Games with an emphasis on the player's character development and narrative components (e.g., Final Fantasy, Mass Effect)Shooter: Games involving shooting at, and often destroying, a series of opponents or objects (Wolf, 2001)""]",2
objective,"[""Our definitions of these foci along with game examples are provided below:Action: Games with a heavy emphasis on a series of actions performed by the player in order to meet a certain set of objectives (e.g., Super Mario Bros., Patapon)Action/Adventure: Games which are set in a world for the player to explore and complete a certain set of objectives through a series of actions (e.g., The Legend of Zelda, Prince of Persia)Driving/Racing: Games involving driving various types of vehicles as the main action, sometimes with an objective of winning a race against an opponent (e.g., Mario Kart, Gran Turismo)Fighting: Games involving the player to control a game character to engage in a combat against an opponent (e.g., Street Fighter, Mortal Kombat)Puzzle: Games with an objective of figuring out the solution by solving enigmas, navigating, and manipulating and reconfiguring objects (modified from Wolf, 2001) (e.g., Tetris, Minesweeper)RPG: Games with an emphasis on the player's character development and narrative components (e.g., Final Fantasy, Mass Effect)Shooter: Games involving shooting at, and often destroying, a series of opponents or objects (Wolf, 2001)""]",2
"e.g., super mario bro","[""Our definitions of these foci along with game examples are provided below:Action: Games with a heavy emphasis on a series of actions performed by the player in order to meet a certain set of objectives (e.g., Super Mario Bros., Patapon)Action/Adventure: Games which are set in a world for the player to explore and complete a certain set of objectives through a series of actions (e.g., The Legend of Zelda, Prince of Persia)Driving/Racing: Games involving driving various types of vehicles as the main action, sometimes with an objective of winning a race against an opponent (e.g., Mario Kart, Gran Turismo)Fighting: Games involving the player to control a game character to engage in a combat against an opponent (e.g., Street Fighter, Mortal Kombat)Puzzle: Games with an objective of figuring out the solution by solving enigmas, navigating, and manipulating and reconfiguring objects (modified from Wolf, 2001) (e.g., Tetris, Minesweeper)RPG: Games with an emphasis on the player's character development and narrative components (e.g., Final Fantasy, Mass Effect)Shooter: Games involving shooting at, and often destroying, a series of opponents or objects (Wolf, 2001)""]",1
", patapon)action/adventure","[""Our definitions of these foci along with game examples are provided below:Action: Games with a heavy emphasis on a series of actions performed by the player in order to meet a certain set of objectives (e.g., Super Mario Bros., Patapon)Action/Adventure: Games which are set in a world for the player to explore and complete a certain set of objectives through a series of actions (e.g., The Legend of Zelda, Prince of Persia)Driving/Racing: Games involving driving various types of vehicles as the main action, sometimes with an objective of winning a race against an opponent (e.g., Mario Kart, Gran Turismo)Fighting: Games involving the player to control a game character to engage in a combat against an opponent (e.g., Street Fighter, Mortal Kombat)Puzzle: Games with an objective of figuring out the solution by solving enigmas, navigating, and manipulating and reconfiguring objects (modified from Wolf, 2001) (e.g., Tetris, Minesweeper)RPG: Games with an emphasis on the player's character development and narrative components (e.g., Final Fantasy, Mass Effect)Shooter: Games involving shooting at, and often destroying, a series of opponents or objects (Wolf, 2001)""]",1
a world,"[""Our definitions of these foci along with game examples are provided below:Action: Games with a heavy emphasis on a series of actions performed by the player in order to meet a certain set of objectives (e.g., Super Mario Bros., Patapon)Action/Adventure: Games which are set in a world for the player to explore and complete a certain set of objectives through a series of actions (e.g., The Legend of Zelda, Prince of Persia)Driving/Racing: Games involving driving various types of vehicles as the main action, sometimes with an objective of winning a race against an opponent (e.g., Mario Kart, Gran Turismo)Fighting: Games involving the player to control a game character to engage in a combat against an opponent (e.g., Street Fighter, Mortal Kombat)Puzzle: Games with an objective of figuring out the solution by solving enigmas, navigating, and manipulating and reconfiguring objects (modified from Wolf, 2001) (e.g., Tetris, Minesweeper)RPG: Games with an emphasis on the player's character development and narrative components (e.g., Final Fantasy, Mass Effect)Shooter: Games involving shooting at, and often destroying, a series of opponents or objects (Wolf, 2001)""]",1
prince,"[""Our definitions of these foci along with game examples are provided below:Action: Games with a heavy emphasis on a series of actions performed by the player in order to meet a certain set of objectives (e.g., Super Mario Bros., Patapon)Action/Adventure: Games which are set in a world for the player to explore and complete a certain set of objectives through a series of actions (e.g., The Legend of Zelda, Prince of Persia)Driving/Racing: Games involving driving various types of vehicles as the main action, sometimes with an objective of winning a race against an opponent (e.g., Mario Kart, Gran Turismo)Fighting: Games involving the player to control a game character to engage in a combat against an opponent (e.g., Street Fighter, Mortal Kombat)Puzzle: Games with an objective of figuring out the solution by solving enigmas, navigating, and manipulating and reconfiguring objects (modified from Wolf, 2001) (e.g., Tetris, Minesweeper)RPG: Games with an emphasis on the player's character development and narrative components (e.g., Final Fantasy, Mass Effect)Shooter: Games involving shooting at, and often destroying, a series of opponents or objects (Wolf, 2001)""]",1
persia)driving/racing,"[""Our definitions of these foci along with game examples are provided below:Action: Games with a heavy emphasis on a series of actions performed by the player in order to meet a certain set of objectives (e.g., Super Mario Bros., Patapon)Action/Adventure: Games which are set in a world for the player to explore and complete a certain set of objectives through a series of actions (e.g., The Legend of Zelda, Prince of Persia)Driving/Racing: Games involving driving various types of vehicles as the main action, sometimes with an objective of winning a race against an opponent (e.g., Mario Kart, Gran Turismo)Fighting: Games involving the player to control a game character to engage in a combat against an opponent (e.g., Street Fighter, Mortal Kombat)Puzzle: Games with an objective of figuring out the solution by solving enigmas, navigating, and manipulating and reconfiguring objects (modified from Wolf, 2001) (e.g., Tetris, Minesweeper)RPG: Games with an emphasis on the player's character development and narrative components (e.g., Final Fantasy, Mass Effect)Shooter: Games involving shooting at, and often destroying, a series of opponents or objects (Wolf, 2001)""]",1
various type,"[""Our definitions of these foci along with game examples are provided below:Action: Games with a heavy emphasis on a series of actions performed by the player in order to meet a certain set of objectives (e.g., Super Mario Bros., Patapon)Action/Adventure: Games which are set in a world for the player to explore and complete a certain set of objectives through a series of actions (e.g., The Legend of Zelda, Prince of Persia)Driving/Racing: Games involving driving various types of vehicles as the main action, sometimes with an objective of winning a race against an opponent (e.g., Mario Kart, Gran Turismo)Fighting: Games involving the player to control a game character to engage in a combat against an opponent (e.g., Street Fighter, Mortal Kombat)Puzzle: Games with an objective of figuring out the solution by solving enigmas, navigating, and manipulating and reconfiguring objects (modified from Wolf, 2001) (e.g., Tetris, Minesweeper)RPG: Games with an emphasis on the player's character development and narrative components (e.g., Final Fantasy, Mass Effect)Shooter: Games involving shooting at, and often destroying, a series of opponents or objects (Wolf, 2001)""]",1
vehicle,"[""Our definitions of these foci along with game examples are provided below:Action: Games with a heavy emphasis on a series of actions performed by the player in order to meet a certain set of objectives (e.g., Super Mario Bros., Patapon)Action/Adventure: Games which are set in a world for the player to explore and complete a certain set of objectives through a series of actions (e.g., The Legend of Zelda, Prince of Persia)Driving/Racing: Games involving driving various types of vehicles as the main action, sometimes with an objective of winning a race against an opponent (e.g., Mario Kart, Gran Turismo)Fighting: Games involving the player to control a game character to engage in a combat against an opponent (e.g., Street Fighter, Mortal Kombat)Puzzle: Games with an objective of figuring out the solution by solving enigmas, navigating, and manipulating and reconfiguring objects (modified from Wolf, 2001) (e.g., Tetris, Minesweeper)RPG: Games with an emphasis on the player's character development and narrative components (e.g., Final Fantasy, Mass Effect)Shooter: Games involving shooting at, and often destroying, a series of opponents or objects (Wolf, 2001)""]",1
the main action,"[""Our definitions of these foci along with game examples are provided below:Action: Games with a heavy emphasis on a series of actions performed by the player in order to meet a certain set of objectives (e.g., Super Mario Bros., Patapon)Action/Adventure: Games which are set in a world for the player to explore and complete a certain set of objectives through a series of actions (e.g., The Legend of Zelda, Prince of Persia)Driving/Racing: Games involving driving various types of vehicles as the main action, sometimes with an objective of winning a race against an opponent (e.g., Mario Kart, Gran Turismo)Fighting: Games involving the player to control a game character to engage in a combat against an opponent (e.g., Street Fighter, Mortal Kombat)Puzzle: Games with an objective of figuring out the solution by solving enigmas, navigating, and manipulating and reconfiguring objects (modified from Wolf, 2001) (e.g., Tetris, Minesweeper)RPG: Games with an emphasis on the player's character development and narrative components (e.g., Final Fantasy, Mass Effect)Shooter: Games involving shooting at, and often destroying, a series of opponents or objects (Wolf, 2001)""]",1
an objective,"[""Our definitions of these foci along with game examples are provided below:Action: Games with a heavy emphasis on a series of actions performed by the player in order to meet a certain set of objectives (e.g., Super Mario Bros., Patapon)Action/Adventure: Games which are set in a world for the player to explore and complete a certain set of objectives through a series of actions (e.g., The Legend of Zelda, Prince of Persia)Driving/Racing: Games involving driving various types of vehicles as the main action, sometimes with an objective of winning a race against an opponent (e.g., Mario Kart, Gran Turismo)Fighting: Games involving the player to control a game character to engage in a combat against an opponent (e.g., Street Fighter, Mortal Kombat)Puzzle: Games with an objective of figuring out the solution by solving enigmas, navigating, and manipulating and reconfiguring objects (modified from Wolf, 2001) (e.g., Tetris, Minesweeper)RPG: Games with an emphasis on the player's character development and narrative components (e.g., Final Fantasy, Mass Effect)Shooter: Games involving shooting at, and often destroying, a series of opponents or objects (Wolf, 2001)""]",2
a race,"[""Our definitions of these foci along with game examples are provided below:Action: Games with a heavy emphasis on a series of actions performed by the player in order to meet a certain set of objectives (e.g., Super Mario Bros., Patapon)Action/Adventure: Games which are set in a world for the player to explore and complete a certain set of objectives through a series of actions (e.g., The Legend of Zelda, Prince of Persia)Driving/Racing: Games involving driving various types of vehicles as the main action, sometimes with an objective of winning a race against an opponent (e.g., Mario Kart, Gran Turismo)Fighting: Games involving the player to control a game character to engage in a combat against an opponent (e.g., Street Fighter, Mortal Kombat)Puzzle: Games with an objective of figuring out the solution by solving enigmas, navigating, and manipulating and reconfiguring objects (modified from Wolf, 2001) (e.g., Tetris, Minesweeper)RPG: Games with an emphasis on the player's character development and narrative components (e.g., Final Fantasy, Mass Effect)Shooter: Games involving shooting at, and often destroying, a series of opponents or objects (Wolf, 2001)""]",1
an opponent,"[""Our definitions of these foci along with game examples are provided below:Action: Games with a heavy emphasis on a series of actions performed by the player in order to meet a certain set of objectives (e.g., Super Mario Bros., Patapon)Action/Adventure: Games which are set in a world for the player to explore and complete a certain set of objectives through a series of actions (e.g., The Legend of Zelda, Prince of Persia)Driving/Racing: Games involving driving various types of vehicles as the main action, sometimes with an objective of winning a race against an opponent (e.g., Mario Kart, Gran Turismo)Fighting: Games involving the player to control a game character to engage in a combat against an opponent (e.g., Street Fighter, Mortal Kombat)Puzzle: Games with an objective of figuring out the solution by solving enigmas, navigating, and manipulating and reconfiguring objects (modified from Wolf, 2001) (e.g., Tetris, Minesweeper)RPG: Games with an emphasis on the player's character development and narrative components (e.g., Final Fantasy, Mass Effect)Shooter: Games involving shooting at, and often destroying, a series of opponents or objects (Wolf, 2001)""]",2
