log book,"[['document', ['Log Book / ETOPS CHECKED & ON BOARD (cid:131)']]]",1,1
logbook/fob/acars,"[['document', ['Logbook / FOB / ACARS COMPLETED PAGE 19 Boeing 777-200ER Aircraft Operating Manual EMERGENCY PROCEDURES MISSED APPROACH (cid:131)']]]",1,1
long body,"[['document', ['When flying over long bodies of water, remember that in the event of pressurization problem or an engine failure that requires descent to 14,000 feet MSL for passenger comfort, the fuel burn for your aircraft will increase significantly and may leave you short of your initial destination.']]]",1,1
long-range,"[['document', ['The 777 currently is available in five models: 777-200, 777-200ER (extended range), 777-200LR (longer-range), 777-300 and the 777-300ER.']]]",1,1
low altitude,"[['document', ['Delta Virtual Airlines aircraft should always carry a minimum fuel load for the trip to destination, alternate and a 60 min reserve in cruise at low altitude.']]]",1,1
low nose,"[['document', ['At 1,500 feet AGL lower nose to 10 degrees and continue with the take off procedure for cleaning the aircraft up.']]]",1,1
low possible landing speed,"[['document', ['Use lowest possible landing speed to minimize damage.']]]",1,1
low spoiler,"[['document', ['At 80 knots stow thrust reversers and lower spoilers (cid:131)']]]",1,1
low weight,"[['document', ['Low weight and high thrust equates to optimum revenue earning capability.']]]",1,1
ma auto,"[['document', ['Set auto-brakes to MA AUTO.']]]",1,1
mach,"[['document', ['Descend at mach 0.84 until 320 KIAS, at which point the pilot should throttle down to 310 KIAS.']]]",1,1
main gear area,"[['document', ['The 777-300 flight deck includes a Ground Maneuver Camera System (GMCS), designed to assist the pilot in ground maneuvering the 777-300 with camera views of the nose gear and main gear areas.']]]",1,1
maintenance time,"[['document', ['The PW4000 112-inch fan engine retains the excellent accessibility and component modularity of other PW4000 family members to reduce maintenance time and cost.']]]",1,1
manual aircraft history,"[['document', ['Boeing 777-200ER Aircraft Operating Manual AIRCRAFT HISTORY AND BACKGROUND']]]",1,1
manual fuel consumption,"[['document', ['Operational Service Ceiling: 43,100 ft PAGE 10 Boeing 777-200ER Aircraft Operating Manual FUEL CONSUMPTION']]]",1,1
manufacturer's recommend operation,"[['document', [""In any circumstance where company procedure conflicts with manufacturer's recommended operation, company procedure will take precedence unless a safety factor is involved.""]]]",1,1
"many advanced, service-proven technology","[['document', ['The engine has many advanced, service-proven technologies to enhance operational performance and durability.']]]",1,1
march,"[['document', ['The PW4090, certified at 91,790 pounds of thrust, entered service on the Boeing 777-200ER airplane in March 1997.']]]",1,1
march 1995 ) experience,"[['document', ['Built on the foundation of Trent 700 (which entered service in March 1995) experience, the Trent 800 was certified ahead of schedule at 90,000 lb thrust, exceeding its original target of 84,000 lb.']]]",1,1
margin,"[['document', [""These features contribute to the engine's excellent environmental performance, which meets with margin all current and anticipated noise and emissions regulations.""]]]",1,1
market preference,"[['document', ['The CDUs have color displays, again in response to market preferences.']]]",1,1
max,"[['document', ['Max Take Off Weight: (MTOW) 634,000 lbs (cid:131)', '(cid:131) Call for Max Thrust and flaps 20\\xc2\\xb0.']]]",2,2
max landing weight,"[['document', ['Max Landing Weight: (MLW) 450,000 lbs (cid:131)']]]",1,1
max sls,"[['document', ['Rolls Royce Trent 892, max SLS thrust: 92,000 lbs each (cid:131)', 'Air France, Continental o General Electric GE90-94B, max SLS thrust: 93,700 lbs each (cid:131)', 'Korean o Pratt & Whitney PW4090, max SLS thrust: PAGE 7 Boeing 777-200ER Aircraft Operating Manual FIELD LENGTHS (cid:131)']]]",3,3
max zero fuel weight,"[['document', ['Max Zero Fuel Weight: (MZFW) 429,000 lbs (cid:131)']]]",1,1
may 30th,"[['document', ['On May 30th, 1995 the 777 became the first airplane in aviation history to earn U.S. Federal Aviation Administration (FAA) approval to fly 180-minute extended range twin-engine operations (ETOPS) at service entry.']]]",1,1
mcp,"[['document', ['Enter missed approach altitude into MCP.']]]",1,1
mcp altitude,"[['document', ['Turn seat belt sign to on and reset MCP altitude to lowest cleared altitude.']]]",1,1
mcp set cid:131,"[['document', ['MCP SET (cid:131)']]]",1,1
medium- and long-range market,"[['document', ['The airplane is larger than all other twinjet or tri-jet airplanes, yet smaller than the 747 and it brings the twin-engine economic advantage to medium- and long-range markets.']]]",1,1
melvin rafi,"[['document', ['This manual makes no claim to represent Boeing, Rolls Royce, General Electric, Pratt & Whitney, Microsoft, Delta Air Lines, Melvin Rafi or any other party involved.']]]",1,1
microsoft,"[['document', ['This manual makes no claim to represent Boeing, Rolls Royce, General Electric, Pratt & Whitney, Microsoft, Delta Air Lines, Melvin Rafi or any other party involved.']]]",1,1
microsoft flight simulator,"[['document', ['The installer also contains replacement textures for the default B777-300 that comes with Microsoft Flight Simulator, in Delta, Air France and Korean Air Lines.', 'All aircraft use the default Boeing 777 panel included with Microsoft Flight Simulator.']]]",2,2
mid flight,"[['document', ['20 Engine Failure Shutdown Mid Flight.......................................................................21 Single Engine Out Landing....................................................................................', 'PAGE 20 Boeing 777-200ER Aircraft Operating Manual ENGINE FAILURE SHUTDOWN MID FLIGHT (cid:131)']]]",2,2
minimum,"[['document', ['Execute Missed Approach procedure if at minimums with no visual reference, or if uncomfortable with the landing.']]]",1,1
miscalculating,"[['document', ['Any incident that was the result of miscalculating the fuel load will always be the fault and sole responsibility of that flights captain and crew.']]]",1,1
miss approach altitude,"[['document', ['Enter missed approach altitude into MCP.']]]",1,1
miss approach procedure,"[['document', ['Execute Missed Approach procedure if at minimums with no visual reference, or if uncomfortable with the landing.']]]",1,1
mission capability,"[['document', [""The 777-300 complements the existing range of available 777 models with another set of mission capabilities for the world's carriers and offers an attractive option for progressively lower costs per seat within the 777 family.""]]]",1,1
"mlw ) 450,000 lbs","[['document', ['Max Landing Weight: (MLW) 450,000 lbs (cid:131)']]]",1,1
mo page 9 boeing 777-200er aircraft operating manual,"[['document', ['Landing: PAGE 8 Boeing 777-200ER Aircraft Operating Manual RANGE SPEEDS (cid:131) V MO PAGE 9 Boeing 777-200ER Aircraft Operating Manual (cid:131) V REF (cid:131) V / V / V 1 R 2 ALTITUDES (cid:131)']]]",1,1
modification,"[['document', ['The authors grant unlimited rights to Delta Virtual Airlines for modifications and electronic distribution.']]]",1,1
mojave,"[['document', [""In early 2002, the engine began flight tests on GE's Boeing 747 flying test bed at Mojave, California.""]]]",1,1
more drag,"[['document', ['Captains ordering fuel for Delta Virtual Airlines flights should remember that more fuel equates into more drag, requiring more power.']]]",1,1
more fuel,"[['document', ['Captains ordering fuel for Delta Virtual Airlines flights should remember that more fuel equates into more drag, requiring more power.', ""Delta's standard is slightly higher, but if you are expecting bad weather, pack more fuel!""]]]",2,2
more power,"[['document', ['Captains ordering fuel for Delta Virtual Airlines flights should remember that more fuel equates into more drag, requiring more power.']]]",1,1
more room,"[['document', [""This will give the pilot more room to recover and with the 777's advanced braking capabilities, slowing after a hot landing is not as difficult as in other large aircraft such as the 767-400, 747-400 and 340-600.""]]]",1,1
most 777 route,"[['document', ['Most 777 routes are international routes and therefore the 777 pilots (along with the MD-11 pilots) should be the most knowledgeable when it comes to trans-oceanic and international flight planning.']]]",1,1
msl,"[['document', [""First hour's fuel is calculated with a 250 KIAS climb below 10,000 feet MSL, cruise climb above 10,000 feet MSL at 2,000 feet/min to FL240, then at 1,500 feet/min to FL270, then 500-1000 feet/min to cruise altitude."", 'When flying over long bodies of water, remember that in the event of pressurization problem or an engine failure that requires descent to 14,000 feet MSL for passenger comfort, the fuel burn for your aircraft will increase significantly and may leave you short of your initial destination.', 'Throttle down to 250 KIAS below 15,000 feet MSL, 240 KIAS below 12,000 feet MSL.']]]",3,3
mtow,"[['document', ['Max Take Off Weight: (MTOW) 634,000 lbs (cid:131)']]]",1,1
much well economic,"[['document', ['It has a range similar to a 747-400, but with much better economics per seat mile.']]]",1,1
mzfw,"[['document', ['Max Zero Fuel Weight: (MZFW) 429,000 lbs (cid:131)']]]",1,1
nat track change,"[['document', ['It is recommended that all 777 pilots stay up-to-date on all international flight rule changes and NAT track changes.']]]",1,1
national aeronautic association,"[['document', ['On February 15th, 1996 the 777 was named the winner of the prestigious Robert J. Collier Trophy by the U.S. National Aeronautic Association, honoring the 777 as the top aeronautical achievement of 1995.']]]",1,1
new design and testing initiative,"[['document', ['New design and testing initiatives helped ensure the highest possible levels of reliability on the very first 777, compared to what had been possible on previous jetliner introductions.']]]",1,1
no claim,"[['document', ['This manual makes no claim to represent Boeing, Rolls Royce, General Electric, Pratt & Whitney, Microsoft, Delta Air Lines, Melvin Rafi or any other party involved.']]]",1,1
no few than ten aircraft-meljet delta air line b777-200er model,"[['document', ['The Boeing 777 fleet installer contains no fewer than ten aircraft - MelJet Delta Air Lines B777-200ER models in the three Delta liveries, as well as examples in Air France and Korean Air Lines colors.']]]",1,1
no guarantee,"[['document', ['There is no guarantee of the accuracy of this information.']]]",1,1
no speed restriction,"[['document', ['Accelerate to and maintain 250 KIAS below 10,000 ft MSL unless ""no speed restrictions"" issued by ATC.']]]",1,1
no taxiway,"[['document', ['Grass beside runway (assuming no taxiways to be crossed) 3.']]]",1,1
no visual reference,"[['document', ['Execute Missed Approach procedure if at minimums with no visual reference, or if uncomfortable with the landing.']]]",1,1
no-smoking,"[['document', ['o Set seatbelt sign to auto, leave no-smoking on (cid:131)']]]",1,1
o set seatbelt sign,"[['document', ['o Set seatbelt sign to auto, leave no-smoking on (cid:131)']]]",1,1
observation,"[['document', ['22 Pilot Notes and Observations....................................................................................23', 'PAGE 22 Boeing 777-200ER Aircraft Operating Manual PILOT NOTES AND OBSERVATIONS While the 777 is one of the most technologically advanced commercial aircraft in the world, pilots should always remember that the 777 is still a very large aircraft.']]]",2,2
october,"[['document', ['The 777 program was launched in October 1990 with an order from United Airlines.']]]",1,1
oew,"[['document', ['Operating Empty Weight: (OEW)']]]",1,1
ohio,"[['document', [""Today, the GE90-115B is the world's most powerful jet engine sustaining a record 122,965 lbs of thrust during initial ground testing at GE's outdoor test facility near Peebles, Ohio.""]]]",1,1
old twin-aisle airplane,"[['document', ['This newest member of the 777 family is ""market-driven"" to meet airline demand for a jetliner sized to replace older twin-aisle airplanes, including early versions of the 747.']]]",1,1
om,"[['document', ['Passing OM select flaps 30\\xc2\\xb0 and slow down to Vref (Vref+5 if using Autoland).']]]",1,1
only a secondary role,"[['document', [""Today, Delta's trans-Atlantic flights are dominated by the Boeing 767, with only a secondary role for the MD-11.""]]]",1,1
open ocean,"[['document', ['Open Ocean (cid:131) Use full Flaps.']]]",1,1
operational performance,"[['document', ['The engine has many advanced, service-proven technologies to enhance operational performance and durability.']]]",1,1
operational service ceiling,"[['document', ['Operational Service Ceiling: 43,100 ft PAGE 10 Boeing 777-200ER Aircraft Operating Manual FUEL CONSUMPTION']]]",1,1
optimum revenue earning capability,"[['document', ['Low weight and high thrust equates to optimum revenue earning capability.']]]",1,1
option,"[['document', ['If options given preferences are: 1.']]]",1,1
origin,"[['document', ['If possible continue to destination otherwise attempt to return to origin, inform ATC of intentions and situation.']]]",1,1
origin airport,"[['document', ['Return to Origin airport.']]]",1,1
other commercial aircraft,"[['document', ['The advanced systems of the 777 make navigating through bad weather easier than in other commercial aircraft.']]]",1,1
other large aircraft,"[['document', [""This will give the pilot more room to recover and with the 777's advanced braking capabilities, slowing after a hot landing is not as difficult as in other large aircraft such as the 767-400, 747-400 and 340-600."", 'Given the high thrust output from the 777 engines, climbing at higher rates is not as difficult as in other large aircraft.']]]",2,2
other pw4000 family member,"[['document', ['The PW4000 112-inch fan engine retains the excellent accessibility and component modularity of other PW4000 family members to reduce maintenance time and cost.']]]",1,1
other recent boeing aircraft,"[['document', ['In response to airline preference, the layout of the 777 flight deck is in a horizontal format similar to that of other recent Boeing aircraft, such as the 757, 767 and the 747-400.']]]",1,1
our original strategy,"[['document', ['This derivative engine represents the successful culmination of our original strategy in the early 1990s to build a new centerline engine for the Boeing 777 aircraft family.']]]",1,1
pacific airway,"[['document', ['The first 777-300 was delivered to Cathay Pacific Airways in June 1998.']]]",1,1
page,"[['document', ['PAGE 6 Boeing 777-200ER Aircraft Operating Manual AIRCRAFT SPECIFICATIONS AIRCRAFT DIMENSIONS (cid:131)', 'Korean o Pratt & Whitney PW4090, max SLS thrust: PAGE 7 Boeing 777-200ER Aircraft Operating Manual FIELD LENGTHS (cid:131)', 'By flying using PAGE 13 Boeing 777-200ER Aircraft Operating Manual these procedures pilots will be able to make better use of the manual and also operate the aircraft in a similar fashion company wide.', 'PAGE 14 Boeing 777-200ER Aircraft Operating Manual (cid:131)', 'PAGE 15 Boeing 777-200ER Aircraft Operating Manual (cid:131) Execute ""', 'PAGE 16 Boeing 777-200ER Aircraft Operating Manual SECURING THE AIRCRAFT (cid:131)', 'PAGE 17 Boeing 777-200ER Aircraft Operating Manual NORMAL CHECKLISTS RECEIVING AIRCRAFT (cid:131) Altimeters & Flt.', 'Logbook / FOB / ACARS COMPLETED PAGE 19 Boeing 777-200ER Aircraft Operating Manual EMERGENCY PROCEDURES MISSED APPROACH (cid:131)', 'PAGE 24 Boeing 777-200ER Aircraft Operating Manual LEGAL STUFF (cid:131)', 'PAGE 25']]]",10,10
page 1 boee 777-200er aircraft operate manual,"[['document', ['PAGE 1 Boeing 777-200ER Aircraft Operating Manual Applying schedules, time of day demands and competitive strength to a Boeing flight selection model, it is estimated that flying 777s instead of A340s would result in a revenue advantage of $18 million per airplane (10 percent net present value) for a typical airline.']]]",1,1
page 11 boee 777-200er aircraft operating manual,"[['document', ['PAGE 11 Boeing 777-200ER Aircraft Operating Manual (cid:131)']]]",1,1
page 18 boeing 777-200er aircraft operating manual,"[['document', ['Gear UP (cid:131) Flaps UP PAGE 18 Boeing 777-200ER Aircraft Operating Manual IN RANGE (cid:131)']]]",1,1
page 2 boee 777-200er aircraft operate manual engine type,"[['document', ['PAGE 2 Boeing 777-200ER Aircraft Operating Manual ENGINE TYPES']]]",1,1
page 20 boee 777-200er aircraft operate manual engine failure shutdown,"[['document', ['PAGE 20 Boeing 777-200ER Aircraft Operating Manual ENGINE FAILURE SHUTDOWN MID FLIGHT (cid:131)']]]",1,1
page 21 boee 777-200er aircraft operating manual gear,"[['document', ['PAGE 21 Boeing 777-200ER Aircraft Operating Manual GEAR STUCK UP (cid:131)']]]",1,1
page 3 boee 777-200er aircraft operate manual certification,"[['document', ['PAGE 3 Boeing 777-200ER Aircraft Operating Manual Certification, first delivery, and entry into service of the 777-300ER are set for 2003.']]]",1,1
page 5 boee 777-200er aircraft operating manual,"[['document', ['PAGE 5 Boeing 777-200ER Aircraft Operating Manual']]]",1,1
panel,"[['document', ['These aircraft models and panels are available from the Delta Virtual Airlines Fleet Library, as well as the popular flight simulation web sites http://www.flightsim.com and http://www.avsim.com/. If you find a model or panel that you believe is superior to the ones provided in the aircraft installer, please contact us and send us a copy.']]]",2,2
parking brake,"[['document', ['Parking Brake AS REQUIRED (cid:131)']]]",1,1
parking brake set,"[['document', ['Parking Brake SET.', 'Parking Brake SET (cid:131)']]]",2,2
part,"[['document', ['PAGE 12 Boeing 777-200ER Aircraft Operating Manual RECOMMENDED EQUIPMENT Delta Virtual Airlines provides 32-bit Windows aircraft fleet installer utilities for its aircraft, as part of its Fleet Library.']]]",1,1
passenger,"[['document', ['Passengers (Delta) o BusinessElite\\xc2\\xae: 52 o Coach: 225 (cid:131)']]]",1,1
passenger comfort,"[['document', ['When flying over long bodies of water, remember that in the event of pressurization problem or an engine failure that requires descent to 14,000 feet MSL for passenger comfort, the fuel burn for your aircraft will increase significantly and may leave you short of your initial destination.']]]",1,1
peeble,"[['document', [""Today, the GE90-115B is the world's most powerful jet engine sustaining a record 122,965 lbs of thrust during initial ground testing at GE's outdoor test facility near Peebles, Ohio.""]]]",1,1
pilot,"[['document', ['Adding color allows pilots to assimilate the information more quickly.', 'Pilots are to make sure that the aircraft is always operated within all design limitations.', 'For the crews, this means that the company can schedule pilots together that have never flown together before and still maintain a safe operation.', 'PAGE 22 Boeing 777-200ER Aircraft Operating Manual PILOT NOTES AND OBSERVATIONS While the 777 is one of the most technologically advanced commercial aircraft in the world, pilots should always remember that the 777 is still a very large aircraft.', 'For instance, pilots should not try a very short approach with very tight turns as if they were flying a 737 or other smaller aircraft.', 'However, to save on fuel consumption, pilots should always use the listed climb procedures unless instructed otherwise by air traffic control.', 'Pilots of the 777 should always monitor the trans-oceanic information centers and plan their flights accordingly.', 'Also, due to the international aspect of the 777, pilots in the program should keep international charts on board at all times and be aware of changes to these charts.']]]",8,8
pilot's discretion,"[['document', [""(cid:131) Descent before 100nm may increase fuel, however T/D is at pilot's discretion.""]]]",1,1
pitch angle,"[['document', ['Maintain pitch angle to achieve IAS V +15. 2(cid:131)', 'At 10,000 ft MSL: o decrease pitch angle to accelerate to cruise climb speed of 320 KIAS (climb rate around 2000 - 3000 fpm, depending on GW).', 'LANDING (cid:131) Maintain pitch angle between 1 and 3 degrees at flare.']]]",3,3
plan,"[['document', ['Plan accordingly!']]]",1,1
positive rate,"[['document', ['Once positive rate of climb attained, select gear up.']]]",1,1
possible terrain conflict,"[['document', ['The EGPWS displays potentially threatening terrain and gives an audible alert up to a minute in advance of possible terrain conflict, compared with 10 to 15 seconds for previous systems.']]]",1,1
powdered metal disk,"[['document', [""These include the industry's most advanced single-crystal superalloy materials, powdered metal disks, TALON (Technology for Advanced Low NOx) combustor technology (PW4098), and an improved Full-Authority Digital Electronic Control (FADEC).""]]]",1,1
power,"[['document', ['Compensate for lack of power by adding the appropriate rudder.', 'Use rudder to compensate for lack of power.']]]",2,2
power plant,"[['document', ['Power Plants..........................................................................................................']]]",1,1
pratt,"[['document', ['PRATT & WHITNEY PW4090', 'This manual makes no claim to represent Boeing, Rolls Royce, General Electric, Pratt & Whitney, Microsoft, Delta Air Lines, Melvin Rafi or any other party involved.']]]",2,2
pre-flight cid:131,"[['document', ['PRE-FLIGHT (cid:131) Establish electric power.']]]",1,1
precedence,"[['document', [""In any circumstance where company procedure conflicts with manufacturer's recommended operation, company procedure will take precedence unless a safety factor is involved.""]]]",1,1
preference,"[['document', ['If options given preferences are: 1.']]]",1,1
preflight briefing,"[['document', ['Preflight Briefing COMPLETE BEFORE START (cid:131)']]]",1,1
preflight fmc computer,"[['document', ['Preflight FMC computer (if available).']]]",1,1
pressure,"[['document', ['At transition altitude: o reset altimeters to STD pressure.']]]",1,1
pressurization problem,"[['document', ['When flying over long bodies of water, remember that in the event of pressurization problem or an engine failure that requires descent to 14,000 feet MSL for passenger comfort, the fuel burn for your aircraft will increase significantly and may leave you short of your initial destination.']]]",1,1
previous jetliner introduction,"[['document', ['New design and testing initiatives helped ensure the highest possible levels of reliability on the very first 777, compared to what had been possible on previous jetliner introductions.']]]",1,1
previous system,"[['document', ['The EGPWS displays potentially threatening terrain and gives an audible alert up to a minute in advance of possible terrain conflict, compared with 10 to 15 seconds for previous systems.']]]",1,1
"principal flight, navigation and engine information","[['document', ['Flight deck features include the following: Principal flight, navigation and engine information is presented on six large display screens incorporating advanced liquid-crystal display technology.']]]",1,1
problem,"[['document', [""The 777's power can offset some pilot errors, but the power can also cause problems during tight maneuvers.""]]]",1,1
procedure,"[['document', [""These procedures are designed so that today's crews can work together effectively and safely as well as allowing some standardization of procedures for the company."", 'By standardizing procedures the company can budget flights better financially as flights will always be the same or at least somewhat similar.']]]",2,2
production,"[['document', ['On June 26th, 1995, the Boeing board of directors authorized production of the 777-300.']]]",1,1
progressively low cost,"[['document', [""The 777-300 complements the existing range of available 777 models with another set of mission capabilities for the world's carriers and offers an attractive option for progressively lower costs per seat within the 777 family.""]]]",1,1
pw4090,"[['document', ['3 Rolls-Royce Trent 800............................................................................................3 General Electric GE90.............................................................................................3 Pratt & Whitney PW4090', 'PRATT & WHITNEY PW4090']]]",2,2
pw4098,"[['document', [""These include the industry's most advanced single-crystal superalloy materials, powdered metal disks, TALON (Technology for Advanced Low NOx) combustor technology (PW4098), and an improved Full-Authority Digital Electronic Control (FADEC).""]]]",1,1
question,"[['document', ['If you need assistance finding a particular chart or have questions regarding interpretation of the charts, please contact the 777 Chief Pilot.']]]",1,1
radio,"[['document', ['Arrival Briefing COMPLETE APPROACH (cid:131) Radio & Courses IDENTIFIED & SET (cid:131)']]]",1,1
range,"[['document', ['In Range.............................................................................................................', 'In Range"" Checklist.', 'Gear UP (cid:131) Flaps UP PAGE 18 Boeing 777-200ER Aircraft Operating Manual IN RANGE (cid:131)']]]",3,3
real world aviation,"[['document', ['This is a reference for the virtual flying world and is not to be used for real world aviation.']]]",1,1
ref,"[['document', ['Landing: PAGE 8 Boeing 777-200ER Aircraft Operating Manual RANGE SPEEDS (cid:131) V MO PAGE 9 Boeing 777-200ER Aircraft Operating Manual (cid:131) V REF (cid:131) V / V / V 1 R 2 ALTITUDES (cid:131)']]]",1,1
reference material,"[['document', ['This manual is designed for use by Delta Virtual Airlines as reference material for flight simulator pilots operating the Boeing 777-200ER aircraft.']]]",1,1
reference speed,"[['document', ['Reference Speeds SET (cid:131)']]]",2,2
rel,"[['document', ['Fuel ___ REL, ____ ONBOARD (cid:131)']]]",1,1
reliability,"[['document', ['New design and testing initiatives helped ensure the highest possible levels of reliability on the very first 777, compared to what had been possible on previous jetliner introductions.', 'This further simplifies assembly and saves weight, while increasing reliability through a reduction in the amount of wires and connectors.']]]",2,2
replacement texture,"[['document', ['The installer also contains replacement textures for the default B777-300 that comes with Microsoft Flight Simulator, in Delta, Air France and Korean Air Lines.']]]",1,1
report,"[['document', ['If air traffic control gives reports of wind shear on final approach, stay slightly above the listed altitude when crossing decision height to leave enough room for expected wind shear.']]]",1,1
request,"[['document', ['In the late 1980s, Boeing received requests for a new, larger twin-engine airliner to replace older L-1011s, DC-10s and early model 747s.']]]",1,1
request pushback,"[['document', ['Request pushback.']]]",1,1
request taxi clearance,"[['document', ['Request taxi clearance.']]]",1,1
require cid:131 ) exterior light,"[['document', ['Anti-Ice AS REQUIRED (cid:131) Exterior Lights AS REQUIRED (cid:131)']]]",1,1
respective engine,"[['document', ['Engine Fire Handle - Pull on respective engines.']]]",1,1
response,"[['document', ['In response to airline preference, the layout of the 777 flight deck is in a horizontal format similar to that of other recent Boeing aircraft, such as the 757, 767 and the 747-400.', 'The CDUs have color displays, again in response to market preferences.']]]",2,2
retard throttle,"[['document', ['Retard throttle at ""10 feet"" callout.']]]",1,1
retract flap,"[['document', ['Retract flaps.']]]",1,1
revenue service,"[['document', ['In June 1995, United flew its first 777 in revenue service.']]]",1,1
reverse thrust,"[['document', ['After touchdown, apply reverse thrust.']]]",1,1
reverser,"[['document', ['At 80 knots stow thrust reversers and lower spoilers (cid:131)']]]",1,1
review star,"[['document', ['Review STAR / ILS charts and weather conditions at destination.']]]",1,1
right demand pump,"[['document', ['Shut off all fuel pumps, all hydraulics except right demand pump.']]]",1,1
robert j. sucarato,"[['document', ['This document is copyright 2002, 2003 and 2005 by Robert J. Sucarato, Awais Ahsan, Geoffrey Smith and Adam Gaweda.']]]",1,1
roll royce,"[['document', ['This manual makes no claim to represent Boeing, Rolls Royce, General Electric, Pratt & Whitney, Microsoft, Delta Air Lines, Melvin Rafi or any other party involved.']]]",1,1
roll-royce trent,"[['document', ['ROLLS-ROYCE TRENT 800']]]",1,1
rollout,"[['document', ['Do not use Thrust reversers on rollout.']]]",1,1
rto,"[['document', ['Autobrake RTO (cid:131)']]]",1,1
rudder,"[['document', ['Use rudder to compensate for lack of power.']]]",1,1
runway,"[['document', ['Grass beside runway (assuming no taxiways to be crossed) 3.', 'Runway 4.']]]",2,2
ryan wilson,"[['document', ['(cid:131) All images were graciously donated by Ryan Wilson.']]]",1,1
sale ' product,"[['document', [""This manual is freeware and is not to be included with any 'for sale' product.""]]]",1,1
schedule,"[['document', ['PAGE 1 Boeing 777-200ER Aircraft Operating Manual Applying schedules, time of day demands and competitive strength to a Boeing flight selection model, it is estimated that flying 777s instead of A340s would result in a revenue advantage of $18 million per airplane (10 percent net present value) for a typical airline.', 'Built on the foundation of Trent 700 (which entered service in March 1995) experience, the Trent 800 was certified ahead of schedule at 90,000 lb thrust, exceeding its original target of 84,000 lb.']]]",2,2
schedule departure time,"[['document', ['Close aircraft doors 5 minutes prior to scheduled departure time.']]]",1,1
seat,"[['document', [""The 777-300 complements the existing range of available 777 models with another set of mission capabilities for the world's carriers and offers an attractive option for progressively lower costs per seat within the 777 family.""]]]",1,1
seat belt,"[['document', ['Seat belt sign off.', 'Seat Belt Sign OFF (cid:131)']]]",2,2
seat belt sign,"[['document', ['Turn seat belt sign to on and reset MCP altitude to lowest cleared altitude.', 'Seat Belt Sign ON (cid:131)', 'Seat Belt Sign ON (cid:131) Altimeters & Flt.']]]",3,3
seat mile,"[['document', ['It has a range similar to a 747-400, but with much better economics per seat mile.']]]",1,1
second generator source,"[['document', ['(cid:131) APU - Start to provide second generator source.']]]",2,2
second-generation hollow titanium wide-chord fan technology,"[['document', ['Its three-shaft configuration and second-generation hollow titanium wide-chord fan technology also mean that a Trent-powered Boeing 777 weighs up to 8,000 lb less than competitor-powered versions.']]]",1,1
select aircraft,"[['document', ['To load fuel into your aircraft, select Aircraft, then Fuel and place the correct fuel amounts in the correct tanks.']]]",1,1
separate one-way wire connection,"[['document', ['It permits airplane systems and associated computers to communicate with one another through a common wire path (a twisted pair of wires) instead of through separate one-way wire connections.']]]",1,1
service,"[['document', ['Both the 777-200LR and the 777-300ER were entered into service within the past year.', 'Built on the foundation of Trent 700 (which entered service in March 1995) experience, the Trent 800 was certified ahead of schedule at 90,000 lb thrust, exceeding its original target of 84,000 lb.', 'PAGE 3 Boeing 777-200ER Aircraft Operating Manual Certification, first delivery, and entry into service of the 777-300ER are set for 2003.', 'It entered service in June 1995 with United Airlines, already qualified for 180-minute ETOPS (Extended-range Twin-engine Operations) - an industry first.', 'The PW4090, certified at 91,790 pounds of thrust, entered service on the Boeing 777-200ER airplane in March 1997.']]]",5,5
service entry,"[['document', ['On May 30th, 1995 the 777 became the first airplane in aviation history to earn U.S. Federal Aviation Administration (FAA) approval to fly 180-minute extended range twin-engine operations (ETOPS) at service entry.']]]",1,1
set autobrake,"[['document', ['Set Autobrakes APPROACH (cid:131)']]]",1,1
set clb thrust,"[['document', ['Set CLB thrust.']]]",1,1
severe condition,"[['document', [""While the 777 can handle severe conditions, it is the pilot's responsibility to plan effectively and safely.""]]]",1,1
severe weather condition,"[['document', [""One of the best aspects of the 777 is the aircraft's performance in severe weather conditions.""]]]",1,1
shear,"[['document', ['If air traffic control gives reports of wind shear on final approach, stay slightly above the listed altitude when crossing decision height to leave enough room for expected wind shear.']]]",1,1
simplifie,"[['document', ['A ""fly-by-wire"" flight control saves weight and simplifies factory assembly compared to conventional mechanical systems relying on steel cables, and requires fewer spares and less maintenance in airline service.']]]",1,1
single engine,"[['document', ['SINGLE ENGINE OUT LANDING (cid:131) Use flaps 20o and Vref for approach and landing.']]]",1,1
single engine departure,"[['document', ['SINGLE ENGINE DEPARTURE (cid:131)']]]",1,1
situation,"[['document', ['If possible continue to destination otherwise attempt to return to origin, inform ATC of intentions and situation.']]]",1,1
six large display screen,"[['document', ['Flight deck features include the following: Principal flight, navigation and engine information is presented on six large display screens incorporating advanced liquid-crystal display technology.']]]",1,1
smith,"[['document', ['This document is copyright 2002, 2003 and 2005 by Robert J. Sucarato, Awais Ahsan, Geoffrey Smith and Adam Gaweda.']]]",1,1
sole responsibility,"[['document', ['Any incident that was the result of miscalculating the fuel load will always be the fault and sole responsibility of that flights captain and crew.']]]",1,1
some pilot error,"[['document', [""The 777's power can offset some pilot errors, but the power can also cause problems during tight maneuvers.""]]]",1,1
some standardization,"[['document', [""These procedures are designed so that today's crews can work together effectively and safely as well as allowing some standardization of procedures for the company.""]]]",1,1
sound evacuation alarm,"[['document', ['Sound evacuation alarm on landing.']]]",1,1
space,"[['document', ['The new displays save space, weigh less, require less power and generate less heat, which contributes to greater reliability and a longer service life.']]]",1,1
